192,1,18/05/2026,2026,2D - NT,2,1,121.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,1,120,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,2,125.1,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,2,124.3,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,3,110.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,3,109.9,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,4,103.1,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,4,103.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,5,110.3,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,5,110.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,6,101.1,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,6,101.6,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,7,103.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,7,101.7,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,8,105.6,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,8,104.9,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,9,102.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,9,101.8,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,10,101,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,10,100.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,11,108,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,11,108.9,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,12,97.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,12,98.1,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,13,102.9,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,13,102.7,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,14,103.8,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,14,103.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,15,99.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,15,98.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,16,96.7,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,16,98.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,17,105.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,17,105.6,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,18,103.3,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,18,101.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,19,104.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,19,104.8,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,20,131.8,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,20,132,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,21,105.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,21,105.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,22,94.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,22,94.1,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,23,113.7,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,23,113.9,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,24,113,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,24,113.6,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,25,99.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,25,99.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,26,99,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,26,98.6,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,27,103.9,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,27,103.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,28,121.7,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,28,123.4,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,29,100.6,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,29,100.2,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,30,141.5,02,106,,,
192,1,18/05/2026,2026,2D - NT,2,30,141.1,02,106,,,
