191,1,15/05/2026,2026,2D - NT,2,1,104.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,1,105.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,2,125.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,2,125.3,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,3,120.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,3,122.8,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,4,117,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,4,117,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,5,110.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,5,111.5,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,6,96,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,6,95.9,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,7,125.8,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,7,127,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,8,101.8,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,8,102.2,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,9,103.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,9,105.3,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,10,120.5,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,10,120.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,11,101.3,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,11,101.2,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,12,126.1,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,12,127.6,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,13,112.7,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,13,114.2,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,14,115,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,14,118.1,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,15,117.7,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,15,118.3,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,16,99.5,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,16,100.1,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,17,123.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,17,123.9,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,18,112.8,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,18,113.3,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,19,112.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,19,114,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,20,114.9,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,20,115.8,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,21,102.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,21,101.6,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,22,109.6,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,22,109.4,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,23,120.4,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,23,121,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,24,109.1,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,24,110.2,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,25,121.1,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,25,120.6,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,26,120.3,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,26,119.8,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,27,106.1,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,27,106.7,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,28,123.4,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,28,125.1,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,29,140.6,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,29,140.7,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,30,110.4,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,30,112.2,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,31,100.1,02,106,,,
191,1,15/05/2026,2026,2D - NT,2,31,100.1,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,32,122,02,106,,,
191,1,15/05/2026,2026,2D - MEJ,2,32,124,02,106,,,
